Replay_ID,Player_ID,Day,Step,Liquid_Cash,Net_Worth,Hands_Hired,Farm_Size,Planted_Crops,Animals,Shed_Inventory,Seed_Inventory
episode-104529416-replay.json,0,27,648,47054.0,48704.0,0,75,62,12,52,0
episode-104529416-replay.json,1,27,648,49512.0,51275.0,0,75,61,5,100,0
episode-104529416-replay.json,0,30,719,59640.0,59640.0,10,75,1,12,0,0
episode-104529416-replay.json,1,30,719,55950.0,55950.0,11,75,0,5,0,0
episode-104529862-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104529862-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104529862-replay.json,0,3,72,199.0,385.0,0,25,19,5,6,2
episode-104529862-replay.json,1,3,72,196.0,929.0,0,25,9,5,13,0
episode-104529862-replay.json,0,6,144,844.0,1479.0,0,25,19,6,18,0
episode-104529862-replay.json,1,6,144,539.0,1282.0,0,25,18,6,14,0
episode-104529862-replay.json,0,9,216,668.0,1942.0,0,50,35,12,26,0
episode-104529862-replay.json,1,9,216,1308.0,2908.0,0,50,37,12,32,0
episode-104529862-replay.json,0,12,288,16327.0,19915.0,0,75,56,12,78,0
episode-104529862-replay.json,1,12,288,4802.0,7183.0,0,75,63,12,41,0
episode-104529862-replay.json,0,15,360,23711.0,26463.0,0,75,59,14,63,0
episode-104529862-replay.json,1,15,360,11507.0,13554.0,0,75,63,12,40,0
episode-104529862-replay.json,0,18,432,33049.0,35886.0,0,75,58,14,100,0
episode-104529862-replay.json,1,18,432,18174.0,22908.0,0,75,63,12,72,3
episode-104529862-replay.json,0,21,504,38633.0,40125.0,0,75,59,14,100,0
episode-104529862-replay.json,1,21,504,30417.0,33161.0,0,75,59,12,72,35
episode-104529862-replay.json,0,24,576,43867.0,45637.0,0,75,59,14,100,0
episode-104529862-replay.json,1,24,576,34450.0,36126.0,0,75,62,13,60,18
episode-104529862-replay.json,0,27,648,47936.0,50108.0,0,75,61,10,100,0
episode-104529862-replay.json,1,27,648,41599.0,42716.0,0,75,62,13,53,0
episode-104529862-replay.json,0,30,719,55392.0,55392.0,11,75,0,10,0,0
episode-104529862-replay.json,1,30,719,54945.0,54945.0,10,75,1,13,0,0
episode-104530263-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104530263-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104530263-replay.json,0,3,72,202.0,382.0,0,25,19,5,6,2
episode-104530263-replay.json,1,3,72,44.0,556.0,0,25,19,4,8,0
episode-104530263-replay.json,0,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104530263-replay.json,1,6,144,302.0,979.0,0,25,19,6,12,4
episode-104530263-replay.json,0,9,216,672.0,1910.0,0,50,35,12,25,0
episode-104530263-replay.json,1,9,216,343.0,1819.0,0,50,34,10,29,16
episode-104530263-replay.json,0,12,288,15125.0,18704.0,0,75,57,12,75,0
episode-104530263-replay.json,1,12,288,7112.0,10266.0,0,75,54,14,50,21
episode-104530263-replay.json,0,15,360,22341.0,24921.0,0,75,60,14,63,0
episode-104530263-replay.json,1,15,360,12599.0,16469.0,0,75,55,14,61,16
episode-104530263-replay.json,0,18,432,35398.0,38265.0,0,75,59,14,100,0
episode-104530263-replay.json,1,18,432,22573.0,28935.0,0,75,53,14,66,17
episode-104530263-replay.json,0,21,504,54284.0,58202.0,0,75,60,14,100,0
episode-104530263-replay.json,1,21,504,38348.0,49976.0,0,75,58,14,84,18
episode-104530263-replay.json,0,24,576,73310.0,76914.0,0,75,60,14,100,0
episode-104530263-replay.json,1,24,576,69005.0,76237.0,0,75,52,14,86,18
episode-104530263-replay.json,0,27,648,78581.0,82239.0,0,75,61,13,100,0
episode-104530263-replay.json,1,27,648,84114.0,89752.0,0,75,55,14,72,19
episode-104530263-replay.json,0,30,719,89652.0,89652.0,11,75,0,13,0,0
episode-104530263-replay.json,1,30,719,104403.0,104403.0,8,75,4,14,0,19
episode-104530726-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104530726-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104530726-replay.json,0,3,72,316.0,595.0,0,25,17,4,9,1
episode-104530726-replay.json,1,3,72,196.0,382.0,0,25,19,5,6,2
episode-104530726-replay.json,0,6,144,86.0,726.0,0,25,20,5,20,10
episode-104530726-replay.json,1,6,144,850.0,1485.0,0,25,19,6,18,0
episode-104530726-replay.json,0,9,216,275.0,1595.0,0,50,36,12,27,5
episode-104530726-replay.json,1,9,216,1069.0,2329.0,0,50,37,12,31,0
episode-104530726-replay.json,0,12,288,5733.0,8130.0,0,75,57,15,45,8
episode-104530726-replay.json,1,12,288,17014.0,20801.0,0,75,58,12,83,0
episode-104530726-replay.json,0,15,360,10633.0,14523.0,0,75,55,15,60,10
episode-104530726-replay.json,1,15,360,25229.0,28043.0,0,75,61,14,70,0
episode-104530726-replay.json,0,18,432,28935.0,32549.0,0,75,57,15,49,7
episode-104530726-replay.json,1,18,432,39397.0,42975.0,0,75,60,14,100,0
episode-104530726-replay.json,0,21,504,40760.0,45679.0,0,75,57,15,89,12
episode-104530726-replay.json,1,21,504,51562.0,54742.0,0,75,61,14,100,0
episode-104530726-replay.json,0,24,576,45112.0,49070.0,0,75,54,15,70,4
episode-104530726-replay.json,1,24,576,54661.0,55561.0,0,75,61,14,100,0
episode-104530726-replay.json,0,27,648,47755.0,50503.0,0,75,58,15,83,23
episode-104530726-replay.json,1,27,648,55478.0,57494.0,0,75,61,9,100,0
episode-104530726-replay.json,0,30,719,60054.0,60054.0,9,75,12,15,0,11
episode-104530726-replay.json,1,30,719,61964.0,61964.0,11,75,0,9,0,0
episode-104531171-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104531171-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104531171-replay.json,0,3,72,202.0,382.0,0,25,19,5,6,2
episode-104531171-replay.json,1,3,72,44.0,556.0,0,25,19,4,8,0
episode-104531171-replay.json,0,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104531171-replay.json,1,6,144,42.0,719.0,0,25,19,6,12,8
episode-104531171-replay.json,0,9,216,1042.0,2302.0,0,50,37,12,31,0
episode-104531171-replay.json,1,9,216,1185.0,2661.0,0,50,36,10,29,16
episode-104531171-replay.json,0,12,288,17129.0,21011.0,0,75,58,12,83,0
episode-104531171-replay.json,1,12,288,9391.0,12764.0,0,75,52,14,43,23
episode-104531171-replay.json,0,15,360,26045.0,29098.0,0,75,61,14,67,0
episode-104531171-replay.json,1,15,360,16036.0,19668.0,0,75,57,14,60,16
episode-104531171-replay.json,0,18,432,39495.0,43045.0,0,75,60,14,99,0
episode-104531171-replay.json,1,18,432,27033.0,32273.0,0,75,54,14,72,16
episode-104531171-replay.json,0,21,504,52336.0,55296.0,0,75,61,14,100,0
episode-104531171-replay.json,1,21,504,35669.0,38632.0,0,75,59,14,59,16
episode-104531171-replay.json,0,24,576,60033.0,61127.0,0,75,61,14,100,0
episode-104531171-replay.json,1,24,576,42972.0,44530.0,0,75,56,14,80,16
episode-104531171-replay.json,0,27,648,62059.0,63735.0,0,75,61,14,100,0
episode-104531171-replay.json,1,27,648,44377.0,47462.0,0,75,52,14,84,17
episode-104531171-replay.json,0,30,719,68379.0,68379.0,11,75,0,14,0,0
episode-104531171-replay.json,1,30,719,53630.0,53630.0,8,75,0,14,0,17
episode-104531725-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104531725-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104531725-replay.json,0,3,72,196.0,382.0,0,25,19,5,6,2
episode-104531725-replay.json,1,3,72,11.0,837.0,0,25,10,5,16,1
episode-104531725-replay.json,0,6,144,747.0,1382.0,0,25,19,6,18,0
episode-104531725-replay.json,1,6,144,2.0,1193.0,0,25,19,6,28,1
episode-104531725-replay.json,0,9,216,968.0,2169.0,0,50,37,12,31,0
episode-104531725-replay.json,1,9,216,1411.0,3836.0,0,50,38,12,33,2
episode-104531725-replay.json,0,12,288,17061.0,20918.0,0,75,58,12,84,0
episode-104531725-replay.json,1,12,288,8402.0,11078.0,0,75,61,12,34,1
episode-104531725-replay.json,0,15,360,27975.0,32060.0,0,75,61,14,67,0
episode-104531725-replay.json,1,15,360,13233.0,21055.0,0,75,61,12,64,1
episode-104531725-replay.json,0,18,432,45660.0,50591.0,0,75,60,14,97,0
episode-104531725-replay.json,1,18,432,31478.0,40520.0,0,75,61,12,100,3
episode-104531725-replay.json,0,21,504,65488.0,70803.0,0,75,61,14,100,0
episode-104531725-replay.json,1,21,504,56251.0,63381.0,0,75,57,12,98,36
episode-104531725-replay.json,0,24,576,81626.0,84521.0,0,75,61,14,100,0
episode-104531725-replay.json,1,24,576,65846.0,71156.0,0,75,62,12,88,21
episode-104531725-replay.json,0,27,648,91373.0,94823.0,0,75,61,14,100,0
episode-104531725-replay.json,1,27,648,75459.0,80010.0,0,75,62,12,63,0
episode-104531725-replay.json,0,30,719,104466.0,104466.0,11,75,0,14,0,0
episode-104531725-replay.json,1,30,719,93283.0,93283.0,10,75,1,12,0,0
episode-104532049-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104532049-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104532049-replay.json,0,3,72,11.0,837.0,0,25,10,5,16,1
episode-104532049-replay.json,1,3,72,196.0,382.0,0,25,19,5,6,2
episode-104532049-replay.json,0,6,144,2.0,1193.0,0,25,19,6,28,1
episode-104532049-replay.json,1,6,144,747.0,1382.0,0,25,19,6,18,0
episode-104532049-replay.json,0,9,216,1411.0,3836.0,0,50,38,12,33,2
episode-104532049-replay.json,1,9,216,968.0,2169.0,0,50,37,12,31,0
episode-104532049-replay.json,0,12,288,8399.0,11075.0,0,75,61,12,34,1
episode-104532049-replay.json,1,12,288,17061.0,20918.0,0,75,58,12,84,0
episode-104532049-replay.json,0,15,360,15130.0,20992.0,0,75,61,12,56,1
episode-104532049-replay.json,1,15,360,27916.0,31977.0,0,75,61,14,67,0
episode-104532049-replay.json,0,18,432,31352.0,40394.0,0,75,61,12,100,3
episode-104532049-replay.json,1,18,432,45381.0,50312.0,0,75,60,14,97,0
episode-104532049-replay.json,0,21,504,56327.0,63691.0,0,75,57,12,98,36
episode-104532049-replay.json,1,21,504,65461.0,70722.0,0,75,61,14,100,0
episode-104532049-replay.json,0,24,576,68278.0,73673.0,0,75,62,12,88,21
episode-104532049-replay.json,1,24,576,83606.0,86867.0,0,75,61,14,100,0
episode-104532049-replay.json,0,27,648,77876.0,82552.0,0,75,62,12,63,0
episode-104532049-replay.json,1,27,648,93287.0,96915.0,0,75,61,14,99,0
episode-104532049-replay.json,0,30,719,95161.0,95161.0,10,75,1,12,0,0
episode-104532049-replay.json,1,30,719,107628.0,107628.0,11,75,0,14,0,0
episode-104532472-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104532472-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104532472-replay.json,0,3,72,202.0,382.0,0,25,19,5,6,2
episode-104532472-replay.json,1,3,72,44.0,556.0,0,25,19,4,8,0
episode-104532472-replay.json,0,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104532472-replay.json,1,6,144,42.0,719.0,0,25,19,6,12,8
episode-104532472-replay.json,0,9,216,673.0,1911.0,0,50,35,12,25,0
episode-104532472-replay.json,1,9,216,517.0,1993.0,0,50,36,10,29,16
episode-104532472-replay.json,0,12,288,15649.0,19302.0,0,75,57,12,75,0
episode-104532472-replay.json,1,12,288,8318.0,11322.0,0,75,52,14,43,23
episode-104532472-replay.json,0,15,360,22023.0,25039.0,0,75,60,14,61,0
episode-104532472-replay.json,1,15,360,13144.0,15612.0,0,75,57,14,53,16
episode-104532472-replay.json,0,18,432,31240.0,34511.0,0,75,59,14,100,0
episode-104532472-replay.json,1,18,432,20602.0,23756.0,0,75,57,14,69,16
episode-104532472-replay.json,0,21,504,43723.0,46113.0,0,75,60,14,100,0
episode-104532472-replay.json,1,21,504,26229.0,29402.0,0,75,57,14,59,16
episode-104532472-replay.json,0,24,576,55604.0,57907.0,0,75,60,14,100,0
episode-104532472-replay.json,1,24,576,39867.0,42443.0,0,75,53,14,74,16
episode-104532472-replay.json,0,27,648,58098.0,60879.0,0,75,61,14,100,0
episode-104532472-replay.json,1,27,648,42509.0,45519.0,0,75,56,14,69,16
episode-104532472-replay.json,0,30,719,65635.0,65635.0,11,75,0,14,0,0
episode-104532472-replay.json,1,30,719,52587.0,52587.0,8,75,1,14,0,16
episode-104532936-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104532936-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104532936-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104532936-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104532936-replay.json,0,6,144,32.0,695.0,0,25,19,6,12,8
episode-104532936-replay.json,1,6,144,757.0,1342.0,0,25,19,6,18,0
episode-104532936-replay.json,0,9,216,1418.0,2718.0,0,50,35,10,25,16
episode-104532936-replay.json,1,9,216,1097.0,2301.0,0,50,37,12,31,0
episode-104532936-replay.json,0,12,288,9287.0,12933.0,0,75,55,14,49,19
episode-104532936-replay.json,1,12,288,16315.0,20293.0,0,75,58,12,84,0
episode-104532936-replay.json,0,15,360,11225.0,14415.0,0,100,64,16,52,16
episode-104532936-replay.json,1,15,360,27345.0,30141.0,0,75,61,14,61,0
episode-104532936-replay.json,0,18,432,28005.0,32533.0,0,100,51,18,75,16
episode-104532936-replay.json,1,18,432,41853.0,46202.0,0,75,60,14,95,0
episode-104532936-replay.json,0,21,504,43244.0,48974.0,0,100,67,18,63,16
episode-104532936-replay.json,1,21,504,61276.0,66638.0,0,75,61,14,100,0
episode-104532936-replay.json,0,24,576,68107.0,74483.0,0,100,47,18,82,16
episode-104532936-replay.json,1,24,576,83478.0,89216.0,0,75,61,14,100,0
episode-104532936-replay.json,0,27,648,80475.0,84761.0,0,100,55,18,66,16
episode-104532936-replay.json,1,27,648,93203.0,95899.0,0,75,61,14,100,0
episode-104532936-replay.json,0,30,719,92706.0,92706.0,8,100,1,14,0,16
episode-104532936-replay.json,1,30,719,100807.0,100807.0,11,75,0,14,0,0
episode-104533368-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104533368-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104533368-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104533368-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104533368-replay.json,0,6,144,302.0,979.0,0,25,19,6,12,4
episode-104533368-replay.json,1,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104533368-replay.json,0,9,216,343.0,1819.0,0,50,34,10,29,16
episode-104533368-replay.json,1,9,216,672.0,1910.0,0,50,35,12,25,0
episode-104533368-replay.json,0,12,288,7320.0,10474.0,0,75,54,14,50,21
episode-104533368-replay.json,1,12,288,15066.0,18645.0,0,75,57,12,75,0
episode-104533368-replay.json,0,15,360,11423.0,14326.0,0,75,55,14,61,16
episode-104533368-replay.json,1,15,360,19555.0,22515.0,0,75,60,14,69,0
episode-104533368-replay.json,0,18,432,17925.0,20972.0,0,75,54,14,67,16
episode-104533368-replay.json,1,18,432,29711.0,32395.0,0,75,59,14,100,0
episode-104533368-replay.json,0,21,504,29808.0,35958.0,0,75,59,14,60,16
episode-104533368-replay.json,1,21,504,45537.0,47308.0,0,75,60,14,100,0
episode-104533368-replay.json,0,24,576,51593.0,59330.0,0,75,50,14,100,16
episode-104533368-replay.json,1,24,576,63001.0,63865.0,0,75,60,12,100,0
episode-104533368-replay.json,0,27,648,67944.0,73447.0,0,75,53,14,71,16
episode-104533368-replay.json,1,27,648,65053.0,68324.0,0,75,61,6,100,0
episode-104533368-replay.json,0,30,719,86958.0,86958.0,8,75,4,14,0,16
episode-104533368-replay.json,1,30,719,75770.0,75770.0,11,75,0,6,0,0
episode-104533457-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104533457-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104533457-replay.json,0,3,72,172.0,382.0,0,25,19,5,7,2
episode-104533457-replay.json,1,3,72,201.0,381.0,0,25,19,5,6,2
episode-104533457-replay.json,0,6,144,818.0,1484.0,0,25,19,6,19,0
episode-104533457-replay.json,1,6,144,850.0,1484.0,0,25,19,6,18,0
episode-104533457-replay.json,0,9,216,580.0,1762.0,0,50,36,13,29,0
episode-104533457-replay.json,1,9,216,656.0,1888.0,0,50,34,12,25,0
episode-104533457-replay.json,0,12,288,12698.0,17232.0,0,75,57,13,89,0
episode-104533457-replay.json,1,12,288,13437.0,17067.0,0,75,56,12,75,0
episode-104533457-replay.json,0,15,360,18731.0,22677.0,0,75,60,14,80,0
episode-104533457-replay.json,1,15,360,18831.0,21393.0,0,75,59,14,61,0
episode-104533457-replay.json,0,18,432,27493.0,31326.0,0,75,59,14,87,0
episode-104533457-replay.json,1,18,432,27013.0,29754.0,0,75,58,14,100,0
episode-104533457-replay.json,0,21,504,32959.0,36267.0,0,75,60,14,89,0
episode-104533457-replay.json,1,21,504,30206.0,32651.0,0,75,59,14,100,0
episode-104533457-replay.json,0,24,576,37216.0,38907.0,0,75,60,14,82,0
episode-104533457-replay.json,1,24,576,32503.0,33172.0,0,75,59,14,100,0
episode-104533457-replay.json,0,27,648,41790.0,44232.0,0,75,61,14,86,0
episode-104533457-replay.json,1,27,648,32951.0,35395.0,0,75,61,13,100,0
episode-104533457-replay.json,0,30,719,53246.0,53246.0,11,75,0,14,0,0
episode-104533457-replay.json,1,30,719,38051.0,38051.0,11,75,0,13,0,0
episode-104533798-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104533798-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104533798-replay.json,0,3,72,202.0,382.0,0,25,19,5,6,2
episode-104533798-replay.json,1,3,72,44.0,556.0,0,25,19,4,8,0
episode-104533798-replay.json,0,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104533798-replay.json,1,6,144,42.0,719.0,0,25,19,6,12,8
episode-104533798-replay.json,0,9,216,864.0,2096.0,0,50,37,12,31,0
episode-104533798-replay.json,1,9,216,920.0,2376.0,0,50,36,10,29,16
episode-104533798-replay.json,0,12,288,16926.0,20666.0,0,75,58,12,83,0
episode-104533798-replay.json,1,12,288,9128.0,12473.0,0,75,52,14,43,23
episode-104533798-replay.json,0,15,360,27501.0,30175.0,0,75,61,14,61,0
episode-104533798-replay.json,1,15,360,17486.0,21388.0,0,75,57,14,53,16
episode-104533798-replay.json,0,18,432,44992.0,49626.0,0,75,60,14,89,0
episode-104533798-replay.json,1,18,432,32351.0,39481.0,0,75,57,14,69,16
episode-104533798-replay.json,0,21,504,67575.0,72648.0,0,75,61,14,100,0
episode-104533798-replay.json,1,21,504,45649.0,50865.0,0,75,57,14,59,16
episode-104533798-replay.json,0,24,576,91243.0,98433.0,0,75,61,14,100,0
episode-104533798-replay.json,1,24,576,69828.0,75094.0,0,75,53,14,74,16
episode-104533798-replay.json,0,27,648,104541.0,108024.0,0,75,61,14,97,0
episode-104533798-replay.json,1,27,648,80748.0,84306.0,0,75,56,14,69,16
episode-104533798-replay.json,0,30,719,115254.0,115254.0,11,75,0,14,0,0
episode-104533798-replay.json,1,30,719,92358.0,92358.0,8,75,1,14,0,16
episode-104534230-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104534230-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104534230-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104534230-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104534230-replay.json,0,6,144,302.0,979.0,0,25,19,6,12,4
episode-104534230-replay.json,1,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104534230-replay.json,0,9,216,1162.0,2618.0,0,50,34,10,29,16
episode-104534230-replay.json,1,9,216,1157.0,2389.0,0,50,37,12,31,0
episode-104534230-replay.json,0,12,288,8577.0,12521.0,0,75,54,14,50,21
episode-104534230-replay.json,1,12,288,17612.0,21352.0,0,75,58,12,83,0
episode-104534230-replay.json,0,15,360,17626.0,22673.0,0,75,55,14,61,16
episode-104534230-replay.json,1,15,360,29896.0,32644.0,0,75,61,14,61,0
episode-104534230-replay.json,0,18,432,33175.0,41812.0,0,75,54,14,67,16
episode-104534230-replay.json,1,18,432,49494.0,53718.0,0,75,60,14,83,0
episode-104534230-replay.json,0,21,504,52138.0,63802.0,0,75,59,14,88,16
episode-104534230-replay.json,1,21,504,72613.0,79239.0,0,75,61,14,99,0
episode-104534230-replay.json,0,24,576,73984.0,78972.0,0,75,53,14,87,16
episode-104534230-replay.json,1,24,576,88017.0,91968.0,0,75,61,14,100,0
episode-104534230-replay.json,0,27,648,80522.0,85266.0,0,75,56,14,76,16
episode-104534230-replay.json,1,27,648,97461.0,101124.0,0,75,61,14,99,0
episode-104534230-replay.json,0,30,719,93051.0,93051.0,8,75,4,14,0,16
episode-104534230-replay.json,1,30,719,107965.0,107965.0,11,75,0,14,0,0
episode-104534677-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104534677-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104534677-replay.json,0,3,72,202.0,382.0,0,25,19,5,6,2
episode-104534677-replay.json,1,3,72,44.0,556.0,0,25,19,4,8,0
episode-104534677-replay.json,0,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104534677-replay.json,1,6,144,302.0,979.0,0,25,19,6,12,4
episode-104534677-replay.json,0,9,216,671.0,1889.0,0,50,35,12,25,0
episode-104534677-replay.json,1,9,216,734.0,1910.0,0,50,34,10,21,9
episode-104534677-replay.json,0,12,288,15057.0,18685.0,0,75,57,12,75,0
episode-104534677-replay.json,1,12,288,8200.0,10906.0,0,75,54,14,44,14
episode-104534677-replay.json,0,15,360,19887.0,22883.0,0,75,60,14,65,0
episode-104534677-replay.json,1,15,360,12531.0,14946.0,0,75,55,14,50,9
episode-104534677-replay.json,0,18,432,30542.0,33560.0,0,75,59,14,100,0
episode-104534677-replay.json,1,18,432,18979.0,22521.0,0,75,54,14,78,9
episode-104534677-replay.json,0,21,504,46705.0,48740.0,0,75,60,14,100,0
episode-104534677-replay.json,1,21,504,31044.0,37203.0,0,75,59,14,81,9
episode-104534677-replay.json,0,24,576,63855.0,65093.0,0,75,60,13,100,0
episode-104534677-replay.json,1,24,576,54752.0,60039.0,0,75,53,14,100,9
episode-104534677-replay.json,0,27,648,65466.0,68372.0,0,75,61,8,100,0
episode-104534677-replay.json,1,27,648,68839.0,73323.0,0,75,56,13,100,8
episode-104534677-replay.json,0,30,719,77113.0,77113.0,11,75,0,8,0,0
episode-104534677-replay.json,1,30,719,85393.0,85393.0,8,75,4,12,0,4
episode-104535117-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104535117-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104535117-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104535117-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104535117-replay.json,0,6,144,32.0,695.0,0,25,19,6,12,8
episode-104535117-replay.json,1,6,144,857.0,1442.0,0,25,19,6,18,0
episode-104535117-replay.json,0,9,216,937.0,2373.0,0,50,36,10,29,16
episode-104535117-replay.json,1,9,216,887.0,2091.0,0,50,37,12,31,0
episode-104535117-replay.json,0,12,288,9172.0,12503.0,0,75,52,14,43,23
episode-104535117-replay.json,1,12,288,16994.0,20663.0,0,75,58,12,83,0
episode-104535117-replay.json,0,15,360,15960.0,19070.0,0,75,57,14,53,16
episode-104535117-replay.json,1,15,360,26736.0,29464.0,0,75,61,14,64,0
episode-104535117-replay.json,0,18,432,27547.0,34853.0,0,75,57,14,69,16
episode-104535117-replay.json,1,18,432,42888.0,46270.0,0,75,60,14,96,0
episode-104535117-replay.json,0,21,504,42824.0,46884.0,0,75,57,14,59,16
episode-104535117-replay.json,1,21,504,59910.0,64383.0,0,75,61,14,100,0
episode-104535117-replay.json,0,24,576,62276.0,69046.0,0,75,53,14,74,16
episode-104535117-replay.json,1,24,576,79830.0,85015.0,0,75,61,14,97,0
episode-104535117-replay.json,0,27,648,73940.0,77416.0,0,75,56,14,69,16
episode-104535117-replay.json,1,27,648,91179.0,95833.0,0,75,61,14,100,0
episode-104535117-replay.json,0,30,719,92425.0,92425.0,8,75,1,14,0,16
episode-104535117-replay.json,1,30,719,106893.0,106893.0,11,75,0,14,0,0
episode-104535562-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104535562-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104535562-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104535562-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104535562-replay.json,0,6,144,292.0,955.0,0,25,19,6,12,4
episode-104535562-replay.json,1,6,144,857.0,1442.0,0,25,19,6,18,0
episode-104535562-replay.json,0,9,216,1067.0,2483.0,0,50,34,10,29,16
episode-104535562-replay.json,1,9,216,1088.0,2264.0,0,50,36,12,31,1
episode-104535562-replay.json,0,12,288,8760.0,12522.0,0,75,54,14,50,21
episode-104535562-replay.json,1,12,288,17209.0,20800.0,0,75,58,12,81,1
episode-104535562-replay.json,0,15,360,15697.0,19467.0,0,75,55,14,61,16
episode-104535562-replay.json,1,15,360,26422.0,29238.0,0,75,61,14,63,1
episode-104535562-replay.json,0,18,432,25937.0,32040.0,0,75,54,14,67,16
episode-104535562-replay.json,1,18,432,41170.0,44429.0,0,75,60,14,94,1
episode-104535562-replay.json,0,21,504,40499.0,45169.0,0,75,59,14,68,16
episode-104535562-replay.json,1,21,504,55847.0,59695.0,0,75,61,14,100,1
episode-104535562-replay.json,0,24,576,48417.0,51031.0,0,75,53,14,91,16
episode-104535562-replay.json,1,24,576,64475.0,65961.0,0,75,61,14,100,1
episode-104535562-replay.json,0,27,648,50785.0,52962.0,0,75,56,14,64,16
episode-104535562-replay.json,1,27,648,65817.0,67929.0,0,75,61,14,100,1
episode-104535562-replay.json,0,30,719,58147.0,58147.0,8,75,4,14,0,16
episode-104535562-replay.json,1,30,719,72478.0,72478.0,11,75,0,14,0,1
episode-104535998-replay.json,0,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104535998-replay.json,1,0,0,3000.0,3000.0,0,25,0,0,0,0
episode-104535998-replay.json,0,3,72,44.0,556.0,0,25,19,4,8,0
episode-104535998-replay.json,1,3,72,202.0,382.0,0,25,19,5,6,2
episode-104535998-replay.json,0,6,144,302.0,979.0,0,25,19,6,12,4
episode-104535998-replay.json,1,6,144,857.0,1476.0,0,25,19,6,18,0
episode-104535998-replay.json,0,9,216,755.0,2231.0,0,50,34,10,29,13
episode-104535998-replay.json,1,9,216,850.0,2110.0,0,50,37,12,31,0
episode-104535998-replay.json,0,12,288,8510.0,12110.0,0,75,54,14,50,18
episode-104535998-replay.json,1,12,288,16482.0,20364.0,0,75,58,12,83,0
episode-104535998-replay.json,0,15,360,14462.0,17970.0,0,75,55,14,61,13
episode-104535998-replay.json,1,15,360,24465.0,27512.0,0,75,61,14,66,0
episode-104535998-replay.json,0,18,432,24041.0,28721.0,0,75,56,14,78,13
episode-104535998-replay.json,1,18,432,38272.0,41958.0,0,75,60,14,98,0
episode-104535998-replay.json,0,21,504,35148.0,43374.0,0,75,55,14,84,13
episode-104535998-replay.json,1,21,504,55181.0,58348.0,0,75,61,14,100,0
episode-104535998-replay.json,0,24,576,58729.0,63187.0,0,75,57,14,71,10
